Engine RPM,Lub Oil Pressure,Fuel Pressure,Coolant Pressure,Lub Oil Temp,Coolant Temp,RPM_x_OilPressure,RPM_x_FuelPressure,RPM_x_CoolantPressure,OilTemp_x_OilPressure,CoolantTemp_x_CoolantPressure,RPM_squared,OilPressure_squared,TempDiff,OilFuelPressureRatio,CoolantOilPressureRatio,OilHealthIndex,CoolantStress,OilTempPerRPM,CoolantTempPerRPM,PressureSum,TempSum,Engine Condition
837,4.545785875,6.450615486,3.180723163,77.09583103,75.12680688,3804.822777375,5399.165161782,2662.265287431,350.4611397175607,238.95757480544378,700569,20.664169221349514,1.9690241499999956,0.7047056486563538,0.6997079384633491,0.05896279675963697,23.619403327681766,0.09210971438218672,0.08975723630853377,14.177124524,152.22263791,1
485,4.88378309,7.454613353,2.222652063,73.66540383,66.54264017,2368.63479865,3615.487476205,1077.986250555,359.7658535429752,147.90113645131717,235225,23.851337270169946,7.122763660000004,0.6551355789497807,0.45510858425356804,0.06629683365306227,29.93838367207199,0.15188743026414964,0.137201319655255,14.561048506,140.208044,1
864,2.028299648,6.923020604,1.60640453,76.78064791,88.84040369,1752.450895872,5981.489801856001,1387.93351392,155.73416112906494,142.71362693464474,746496,4.113999462076924,-12.059755780000003,0.2929789568803431,0.7919952752487608,0.026416807838880247,55.30384577921616,0.08886649053371934,0.10282454118886049,10.557724782000001,165.6210516,0
422,4.94215732,10.063178,1.778199142,77.45671911,81.85560843,2085.59038904,4246.661116,750.400037924,382.8032913326703,145.55557267811398,178084,24.42491897562958,-4.398889320000009,0.49111292962194153,0.3598021404542945,0.06380540401118723,46.032843264726274,0.1835467273138703,0.19397063563040134,16.783534462,159.31232754,1
1181,3.371631995,2.85018166,0.843809942,81.52603297,83.92692651,3981.897386095,3366.06454046,996.539541502,274.8757811870769,70.81837499064136,1394761,11.36790230970768,-2.4008935399999984,1.1829529532679144,0.25026743517201816,0.04135650700536586,99.4617660575442,0.06903135724044762,0.07106428995676181,7.065623597,165.45295948,1
797,2.388070429,6.1723328,1.146940529,80.32193743,82.11893647,1903.2921319129998,4919.3492416,914.1116016130001,191.81444357657125,94.18553643581919,635209,5.702880373864243,-1.7969990399999887,0.3868991059751175,0.48027898791967,0.029731235023432438,71.59818909129412,0.10078034796639856,0.10303505190334372,9.707343758,162.44087389999999,1
845,5.262976775,6.093833717,1.910661398,75.6030235,84.14588186,4447.215374875001,5149.289490865,1614.50888131,397.89695680027927,160.77428827057045,714025,27.698924534189402,-8.542858359999997,0.8636559768051878,0.36303808978178703,0.06961330991460533,44.0401621699785,0.08947103362192778,0.09958092516025926,13.267471890000001,159.74890536,1
1012,2.764866422,3.886736607,2.797379647,84.04069031,74.9401927,2798.044819064,3933.377446284,2830.948202764,232.36128271981977,209.63616980123797,1024144,7.6444863315030815,9.100497610000005,0.7113591658517121,1.0117590538849353,0.032899139439503976,26.789415584313932,0.08304416030331604,0.07405157374105575,9.448982676,158.98088301,0
916,4.430782839,5.385263491,2.719815009,75.72062968,76.68350686,4058.597080524,4932.901357756,2491.350548244,335.5016665444181,208.56495290058245,839056,19.6318365663769,-0.9628771799999924,0.8227604876983933,0.6138451136027085,0.05851486971529276,28.194372930466855,0.08266444279185105,0.08371561875140215,12.535861338999998,152.40413654,1
763,3.447451451,7.15440378,2.960019561,74.89988915,72.98113124,2630.405457113,5458.81008414,2258.494925043,258.2137315299067,216.02557605430817,582169,11.884921507002005,1.9187579100000107,0.4818641881484374,0.8586106996606695,0.04602745670382001,24.65561631617328,0.09816499220423987,0.09565023741068121,13.561874792000001,147.88102039,0
667,0.738237289,5.274384744,1.52272471,85.34974488,79.50430881,492.404271763,3518.014624248,1015.6573815700001,63.00836427705283,121.0631755764577,444889,0.5449942948700695,5.845436070000005,0.13996649559425928,2.0626466178862746,0.008649554622434922,52.21183847352259,0.12796063680965422,0.11919686460390275,7.535346743,164.85405369,0
911,4.228376278,6.869679008,2.997286614,76.40651384,75.06740079,3852.050789258,6258.277576288,2730.528105354,323.0754906057347,224.99851553564002,829921,17.879165948353133,1.3391130500000088,0.6155128438407461,0.7088503264821489,0.055340520201117446,25.045110932754145,0.08387103595623377,0.08240109847156848,14.095341900000001,151.47391463,0
792,2.373042052,5.942016899,1.652203953,77.84986609,82.03869333,1879.4493051840002,4706.077384008,1308.5455307759999,184.74100597413886,135.54465341878074,627264,5.631328580560371,-4.188827239999995,0.3993663587582539,0.6962385076020946,0.030482287776504413,49.654065726553966,0.09829528534306152,0.10358420861921186,9.967262904000002,159.88855942,1
642,2.849982454,5.141374061,3.05714165,77.51406335,82.04478232,1829.688735468,3300.7621471619996,1962.6849393,220.91372048574448,250.82252119565564,412164,8.122399988107862,-4.530718969999995,0.5543230011789253,1.0726875083114078,0.03676729478577522,26.837080147372248,0.12073841624495574,0.12779561089128408,11.048498165,159.55884566999998,0
842,3.582724848,7.556463052,3.192971193,73.06119972,75.19383795,3016.6543220159997,6362.541889784,2688.481744506,261.75817566153466,240.09175846546017,708964,12.835917336476621,-2.1326382299999977,0.4741271609770638,0.8912128162924957,0.04903731135942382,23.549794174483747,0.08677102094207718,0.08930384544025671,14.332159093,148.25503767,1
780,3.625145574,5.22317348,1.669169255,75.71948875,77.74760676,2827.61354772,4074.0753144,1301.9520189,274.49416950760525,129.77391485362216,608400,13.141680432691787,-2.02811801,0.6940502538984682,0.46044186653623564,0.04787599052726052,46.57859587846538,0.09707626750374837,0.09967641879528664,10.517488308999999,153.46709550999998,1
688,4.276826283,7.810402534,1.912127106,76.59342,78.74211852,2942.456482704,5373.556943392,1315.543448928,327.57675176085786,150.56493920595662,473344,18.291243054959597,-2.1486985200000106,0.547580706218604,0.44709009260218,0.0558380370945959,41.180357253741455,0.11132764518702376,0.11445075349643787,13.999355923,155.33553852,0
563,3.027065118,14.95024335,3.309132142,74.99160908,76.91355587,1704.2376614339998,8416.98700605,1863.0413959460002,227.0044839887601,254.51711988492977,316969,9.163123228612353,-1.9219467899999927,0.20247596274237487,1.0931813224437803,0.04036538373787107,23.242810902287953,0.1332000158912966,0.13661377572537517,21.28644061,151.90516495,1
842,2.265495214,3.142962356,1.155115467,77.9430778,84.73418924,1907.546970188,2646.374303752,972.6072232139999,176.57966972032963,97.87777257482897,708964,5.1324685646569055,-6.791111440000009,0.720815026263386,0.5098730511495791,0.029066021626027942,73.35553743776732,0.09256897589956178,0.10063442890660995,6.563573036999999,162.67726704,0
963,4.145671201,5.817049299,2.877865918,74.43029906,79.10683493,3992.2813665629997,5601.818474937,2771.384879034,308.56354729485935,227.65886412589893,927369,17.18658970680078,-4.676535870000009,0.7126758387687787,0.6941855936670087,0.055698703319186915,27.488010107491707,0.07729003009627203,0.08214624594792706,12.840586418,153.53713399,1
794,2.101917049,2.609970286,3.478527441,75.87137282,85.138482,1668.9221369059999,2072.316407084,2761.9507881540003,159.4753320613932,296.15654592208455,630436,4.418055280876868,-9.267109179999991,0.8053410626679208,1.6549300971343437,0.02770369037980865,24.475430758739048,0.0955558850433805,0.1072273071697389,8.190414776,161.00985482,0
545,4.977741113,16.36512746,2.345143119,75.86215618,81.0132786,2712.8689065850003,8918.9944657,1278.102999855,377.62217373801303,189.98773285641997,297025,24.777906588050485,-5.151122420000007,0.30416755512593147,0.471125877107085,0.06561560200811575,34.54511726748168,0.13919661658863006,0.1486482173419299,23.688011692,156.87543478,1
744,3.2076234,6.961286006,2.586842123,76.43166246,75.15029707,2386.4718096,5179.196788464,1924.6105395119998,245.16398900759756,194.40195401663945,553536,10.28884787622756,1.2813653900000048,0.46078022601787844,0.8064666558216728,0.04196720645336587,29.050968109286462,0.10273072897482428,0.10100846366799937,12.755751529000001,151.58195953,1
486,4.243316955,4.352166857,1.7069838,83.55264719,83.03618341,2062.25204013,2115.153092502,829.5941268,354.5403644564601,141.74141989469877,236196,18.005738780590473,0.5164637799999952,0.9749892684343676,0.4022757234085231,0.050786145585124155,48.64494599483253,0.17191902678617485,0.17085634411346431,10.302467612000001,166.5888306,1
702,1.742632684,7.881258652,3.199440318,81.56700667,78.79923358,1223.3281441679999,5532.643573704,2246.007103236,142.141331759188,252.1134449433515,492804,3.0367686713450435,2.7677730899999915,0.22111093415857427,1.8359798432543097,0.021364430715054082,24.6290604352319,0.11619231702821607,0.11224962032443075,12.823331654,160.36624025,0
1079,2.382161116,7.392195873,1.584215478,78.5153701,76.30216284,2570.351844164,7976.179346967,1709.368500762,187.036261660569,120.87906737600443,1164241,5.674691582582365,2.2132072600000043,0.3222534730779213,0.6650326051948683,0.030340060584646462,48.16397499938137,0.07276679335239407,0.07071562814576864,11.358572467000002,154.81753293999998,1
1186,2.804068453,7.688583768,2.565453716,75.0254715,76.25569754,3325.6251852580003,9118.660348848,3042.628107176,210.3765578046006,195.63046262016505,1406596,7.862799889109814,-1.2302260400000051,0.36470540907223564,0.9149037707519293,0.03737488561634851,29.724047384042773,0.06325925078983198,0.06429654087327441,13.058105937,151.28116904,1
746,3.706823129,6.637028791,0.958037876,74.85128858,85.17544069,2765.290054234,4951.223478086,714.696255496,277.46048774379756,81.60129828601158,556516,13.74053770968935,-10.32415211,0.5585063267346724,0.25845247647571895,0.04952250188072177,88.9060379737659,0.10033684782796669,0.1141761938013724,11.301889796,160.02672927,1
838,3.100877443,5.703170873,2.628098452,75.47467704,74.89840047,2598.5352972339997,4779.257191574,2202.3465027760003,234.037723551046,196.84037033248308,702244,9.615440916506218,0.5762765700000045,0.5437110281876998,0.847533529710826,0.04108500391822274,28.499073888928308,0.09006524695696272,0.08937756608666161,11.432146767999999,150.37307751,1
529,2.500239844,5.339593831,6.009597863,77.10364831,84.22327352,1322.6268774760001,2824.645136599,3179.0772695269998,192.77761362242526,506.1480045606565,279841,6.251199277525146,-7.1196252100000095,0.4682452364146429,2.403607587413686,0.032426997507571026,14.01479124314724,0.14575358821218604,0.1592122369769145,13.849431538000001,161.32692183,0
430,2.807493115,4.429652329,3.405870218,75.20734255,83.2721859,1207.22203945,1904.7505014699998,1464.52419374,211.14409640657158,283.6142579445695,184900,7.882017590772405,-8.06484334999999,0.6337952219917389,1.213135300908725,0.03733003962749327,24.449599109886247,0.17490079622116095,0.19365624582870639,10.643015662,158.47952845,0
512,4.23073015,8.022559604,2.860689625,76.40804977,74.98749459,2166.1338368,4107.550517248,1464.673088,323.2618398646396,214.51594777835663,262144,17.899077602119025,1.420555180000008,0.5273540903998387,0.6761690884092221,0.05537021436046248,26.213073841216225,0.1492344719155577,0.14645995008503915,15.113979379,151.39554436,1
729,4.667441609,10.96295671,1.254874801,76.47800907,71.10579368,3402.564932961,7991.99544159,914.8037299289999,356.95664170679737,89.22886869413706,531441,21.785011173424508,5.372215389999994,0.425746566981877,0.2688570393089112,0.06102985164922454,56.66361055280244,0.10490810557625774,0.09753881149857503,16.88527312,147.58380275000002,1
2022,4.129580145,5.582654023,1.743125678,74.22883381,82.84692619,8350.01105319,11288.126434505999,3524.600120916,306.5339182882807,144.4126043851597,4088484,17.053432173978223,-8.618092380000007,0.739716161573038,0.42210713793831983,0.055633099395542035,47.52777135225511,0.036710600283525914,0.040972762684978854,11.455359846,157.07576,0
855,3.087465037,5.170975444,2.493160236,86.23559719,81.37270588,2639.782606635,4421.1840046199995,2131.65200178,266.2493912689404,202.87519459573937,731025,9.53244035469741,4.862891309999995,0.5970758270582445,0.8075101737548279,0.03580267432247054,32.638364781635005,0.10086034747267794,0.09517275530389151,10.751600716999999,167.60830306999998,0
647,3.854063801,5.376221422,2.024691247,76.74463697,88.07545444,2493.579279247,3478.4152600340003,1309.9752368089999,295.77872726696336,178.32560168021527,418609,14.853807782178569,-11.33081747,0.7168720894486831,0.5253391812391583,0.05021932349862123,43.500662666388926,0.11861613114587924,0.13612898655930605,11.25497647,164.82009141,1
822,3.287275737,11.76771618,3.048843072,83.56648347,71.77557076,2702.1406558139997,9673.06269996,2506.149005184,274.70607353734255,218.83245165047174,675684,10.806181771068893,11.79091271,0.27934693591947796,0.9274677235669556,0.03933725054785711,23.541896228532345,0.10166238852595816,0.08731821249717979,18.103834989,155.34205422999997,1
791,3.907914835,12.1440663,1.489488924,78.11970603,88.58094607,3091.160634485,9605.9564433,1178.185738884,305.285158100476,131.9403380487063,625681,15.27179835761308,-10.461240039999993,0.3217962103190914,0.38114662313345343,0.05002469906216186,59.470658137865996,0.09876069017855792,0.11198602523137038,17.541470059,166.7006521,1
1119,2.104450621,4.03441843,1.464477315,75.44935501,83.11228456,2354.880244899,4514.514223169999,1638.750115485,158.77944200484396,121.71605533594476,1252161,4.428712416227285,-7.662929550000001,0.5216241537385219,0.6958949782386088,0.027892227744410136,56.75214423369595,0.06742569699961957,0.07427371267714591,7.603346365999999,158.56163957,0
520,2.961745579,6.553146911,1.064346764,77.75226574,79.64577667,1540.10770108,3407.63639372,553.46031728,230.28242931267815,84.7707246649812,270400,8.771936874726045,-1.893510930000005,0.4519576880034198,0.3593645626356609,0.03809208018209863,74.83059519068996,0.1495235876739931,0.1531649548400674,10.579239253999999,157.39804241000002,1
1043,4.433606284,10.9616852,2.102398724,77.10064604,81.75358222,4624.251354212,11433.0376636,2192.801869132,341.8339087834037,171.8786269417571,1087849,19.656864681524286,-4.6529361799999975,0.4044638938852309,0.4741959739165748,0.05750413847629365,38.88584139673336,0.0739219999674765,0.07838310847710152,17.497690207999998,158.85422826,1
492,3.120049383,5.909157496,1.763014818,78.5001748,72.04586535,1535.064296436,2907.305488032,867.403290456,244.92442195013214,127.01792818768276,242064,9.734708152358682,6.454309449999997,0.5280023179462878,0.5650597271140284,0.03974576300248235,40.865127025196095,0.159553200488713,0.14643468537310023,10.792221697,150.54604015,0
648,4.865680343,6.209037823,1.960281482,76.82612717,74.24853717,3152.9608622640003,4023.456509304,1270.2624003360002,373.8113767998873,145.5480324799397,419904,23.6748452002566,2.5775900000000007,0.7836446963378892,0.4028791332215279,0.06333366601832748,37.876447834317794,0.11855883804234749,0.114581075702807,13.034999648,151.07466434000003,0
692,3.038517727,4.88129699,2.522776504,76.95906542,84.29126743,2102.654267084,3377.85751708,1745.7613407679999,233.8414845320227,212.64802896478446,478864,9.232589977293246,-7.332202010000003,0.622481506604353,0.8302652478600306,0.03948225814509562,33.41208937226991,0.11121252212252526,0.12180818975172228,10.442591220999999,161.25033285,1
1089,4.099142287,5.231766466,1.790752574,75.29554417,90.67030556,4463.965950543,5697.393681474,1950.1295530860002,308.6471491299233,162.36808306693652,1185921,16.80296748907159,-15.374761390000003,0.783510030527798,0.43686020434542566,0.05444070134222524,50.63248616473235,0.06914191377489264,0.08326015195292914,11.121661327,165.96584973,0
1136,2.691478159,6.414297329,1.847634325,83.63017998,88.23997555,3057.519188624,7286.641765744,2098.9125932,225.08880284940903,163.03520766334074,1290496,7.244054680374028,-4.609795570000003,0.4196060147111377,0.6864754344545901,0.032183096191596934,47.75832890616551,0.07361811611477277,0.07767603474676404,10.953409812999999,171.87015552999998,0
485,1.762572481,6.778380399,0.972373914,78.31759725,76.53027159,854.8476532850001,3287.5144935149997,471.60134829,138.0404416908913,74.4160397254513,235225,3.1066617507784957,1.7873256600000076,0.26002851967875823,0.5516785112688303,0.022505446034921023,78.70448989184844,0.1614795816258153,0.1577943740870219,9.513326794,154.84786884,0
805,2.258197819,4.617645613,2.757661407,76.22579387,81.26034236,1817.8492442949998,3717.2047184649996,2219.917432635,172.13292146877757,224.0885100457793,648025,5.099457389736356,-5.034548489999992,0.48903651757207345,1.2211774197194813,0.029625113425858853,29.467110315508606,0.09469042705007401,0.10094452454541053,9.633504839,157.48613623,1
1019,2.422795021,4.402761103,1.139749854,77.2125408,76.08657434,2468.828126399,4486.4135639569995,1161.405101226,187.07015940899936,86.71966199537515,1038361,5.869935713782391,1.1259664600000008,0.550289787256307,0.4704274912625836,0.031378257528105365,66.75719879741368,0.07577285645164587,0.07466788446058108,7.965305978,153.29911514,0
610,3.950713253,6.62504665,1.276062663,77.75628566,73.14524332,2409.93508433,4041.2784564999997,778.39822443,307.19278826101583,93.33791397670217,372100,15.608135207429841,4.611042339999997,0.5963297868506652,0.32299543355508786,0.050808923917303746,57.32099850569917,0.12746932054513227,0.11991023475424553,11.851822566,150.90152898000002,0
825,4.148510623,6.885997078,1.158951375,75.87879018,76.76245472,3422.521263975,5680.94758935,956.134884375,314.78396712211804,88.96395244611924,680625,17.21014038914385,-0.883664539999998,0.6024559658612207,0.27936558465320227,0.054672861263154356,66.23434782641522,0.09197429101578873,0.09304539954782375,12.193459076,152.6412449,0
802,3.566594819,4.180011688,2.110992552,77.33622106,79.90055648,2860.409044838,3352.3693737759995,1693.0160267039998,275.8269653536347,168.66947962993535,643204,12.720598602917644,-2.564335420000006,0.853249759083028,0.5918788276356693,0.04611803788699321,37.849739713463606,0.09642920319647232,0.0996266289032087,9.857599058999998,157.23677754,0
934,1.400021094,5.883697895,1.32693576,75.59719262,83.94896656,1307.619701796,5495.37383393,1239.35799984,105.83766431518113,111.39488574350818,872356,1.9600590636449566,-8.351773940000001,0.23794914032561143,0.9477962995632554,0.018519485009422496,63.265235458545895,0.08093917830734564,0.08988112041768617,8.610654749,159.54615918000002,1
610,2.637153698,9.658472625,1.556941626,74.27894457,77.22665728,1608.66375578,5891.66830125,949.73439186,195.88499335631252,120.23739735606793,372100,6.954579626875076,-2.9477127100000047,0.27304042029726,0.5903869147990346,0.03550338090778044,49.601479200557264,0.121768761390543,0.12660107730065398,13.852567949,151.50560185,1
966,4.387725739,6.47014664,0.98455027,74.9752559,67.83771531,4238.543063874001,6250.161654240001,951.07556082,328.9708601005416,66.78964092464362,933156,19.252137160683098,7.13754059,0.678149245292956,0.22438732595831323,0.05852231683383536,68.9021662731693,0.07761413646209717,0.07022537809500477,11.842422649,142.81297121,0
817,3.633899923,7.013946065,3.220917109,78.90620014,68.18156143,2968.896237091,5730.393935105,2631.4892780530004,286.73723461296856,219.60715772822152,667489,13.205228650379405,10.724638709999994,0.5180962857751479,0.8863524838043583,0.04605341367977559,21.16836228759891,0.09658041620981589,0.08345356345966516,13.868763097,147.08776157,1
758,3.193515718,6.81608046,2.865231021,75.53396748,73.19576476,2420.684914244,5166.5889886800005,2171.845113918,241.21891239028085,209.72277579617062,574564,10.198542641113056,2.338202719999998,0.46852663612385875,0.8972024492154231,0.04227919944184561,25.54619110198755,0.09964903348331262,0.0965643333290708,12.874827199,148.72973224,1
776,4.581676123,4.787379433,2.863868106,78.04876116,72.47458027,3555.380671448,3715.006440008,2222.361650256,357.5941454365018,207.55763893098987,602176,20.991756096068315,5.574180889999994,0.9570319691783726,0.6250698224943425,0.05870273911080822,25.30652679557206,0.10057830033430631,0.0933950775471713,12.232923662,150.52334143000002,1
1126,2.464685351,4.978878361,2.930480453,79.37497089,71.71595511,2775.235705226,5606.217034486,3299.720990078,195.63432798863442,210.16220461808044,1267876,6.074673879433993,7.659015780000004,0.49502813229541115,1.1889871714553102,0.031051165024859828,24.472413922491388,0.0704928692890827,0.06369090146208622,10.374044164999999,151.090926,1
516,3.402057511,7.548267679,1.650776236,74.42265946,73.22235556,1755.4616756760001,3894.906122364,851.800537776,253.19016760448824,120.87372450239047,266256,11.573995308151517,1.2003039000000086,0.4507069972833435,0.4852286433823771,0.045712656467427774,44.356291062884516,0.14422995991428303,0.1419037895699539,12.601101426000001,147.64501502000002,1
729,3.70135369,7.875519808,1.698252532,77.88884354,85.01276838,2698.28684001,5741.253940032,1238.026095828,288.2941584466116,144.3731491536645,531441,13.700019138476616,-7.123924840000001,0.4699820850247952,0.4588191822275751,0.04752097314910303,50.058938066733845,0.10684340662984443,0.11661559432563018,13.27512603,162.90161192,1
499,2.432218745,4.821924815,2.440448018,75.09229782,69.42102994,1213.677153755,2406.140482685,1217.7835609820002,182.64089436292664,169.41841492459167,249001,5.915688023529376,5.671267880000002,0.5044081635254275,1.0033830302615194,0.03238972282404285,28.446007037218095,0.1504855664719728,0.13912030020216373,9.694591578,144.51332775999998,1
457,3.431858449,7.953723351,1.463092708,74.95972223,74.41813674,1568.359311193,3634.851571407,668.633367556,257.2511560697186,108.88063320724089,208849,11.777652413972685,0.5415854900000028,0.4314781726837845,0.4263265234904438,0.045782699043191225,50.86354779129431,0.1640256500349548,0.16284056143798564,12.848674508,149.37785896999998,1
1107,4.062214167,10.28941586,2.323749525,84.6903129,82.56866127,4496.871082868999,11390.38335702,2572.3907241750003,344.0301888700428,191.86888740604843,1225449,16.5015839385755,2.121651629999988,0.3947953729809329,0.5720399903671574,0.04796551081150261,35.532498166945004,0.07650434762736734,0.07458776982422062,16.675379552,167.25897417,0
683,4.750583006,5.692928331,3.402197444,75.59985473,71.99456118,3244.6481930980003,3888.270050073,2323.700854252,359.1433851364068,244.93971202849764,466489,22.568038896896,3.605293549999999,0.8344707495544353,0.7161640420847238,0.06283851946710586,21.161188086182076,0.11068792770031051,0.10540931343278286,13.845708781,147.59441591,1
737,2.65500211,3.539253951,1.754619979,75.26079582,69.94197858,1956.73655507,2608.430161887,1293.154924523,199.81757170237915,122.72159298725805,543169,7.049036204104452,5.318817240000001,0.7501584787639674,0.6608730409359107,0.0352773584944885,39.8615880107974,0.10211776895235038,0.09490092060393363,7.94887604,145.2027744,1
537,3.370731922,5.567769537,0.753534341,77.65419921,72.05583262,1810.0830421140001,2989.892241369,404.647941117,261.7514881544942,54.29654434851801,288369,11.361833689989814,5.598366589999998,0.6054006535650447,0.22355207559811527,0.043406949178338594,95.62369367357914,0.14460744704914816,0.13418218340003318,9.692035800000001,149.71003183,1
982,4.403864564,7.665391403,2.449049831,76.33439804,73.0484552,4324.595001848,7527.414357746,2404.966934042,336.166350542627,178.89930686237108,964324,19.39402309805491,3.28594283999999,0.5745126058095164,0.5561136677332051,0.0576917434260841,29.827251552052413,0.07773360281289857,0.07438742884481933,14.518305798,149.38285324,1
718,2.460548063,6.986306089,5.527708088,76.60748359,80.89245968,1766.673509234,5016.167771902,3968.8944071839996,188.4963953586788,447.1499036313499,515524,6.054296770333052,-4.284976090000001,0.35219580697707287,2.2465343898732897,0.032118899036677015,14.633993647677286,0.10669565944749908,0.1126635927121677,14.974562240000001,157.49994327000002,0
692,4.963872608,5.97216532,2.072143153,79.61320642,69.33211004,3434.999844736,4132.73840144,1433.9230618759998,395.1898145832877,143.66605710242854,478864,24.64003126845272,10.281096379999994,0.8311678446356463,0.41744478539107877,0.06234986340662119,33.45911525490283,0.11504798598981504,0.1001909103176432,13.008181081,148.94531646000002,0
787,3.997357642,12.11170795,2.39387423,76.62387818,78.52601952,3145.920464254,9531.91415665,1883.9790190100002,306.29304500250004,187.981414513405,619369,15.978868118055798,-1.90214134,0.3300407612585506,0.5988640110616325,0.052168562656683806,32.80288735850281,0.09736197977463536,0.09977893191895944,18.502939822000002,155.1498977,0
432,3.059922446,6.882004835,1.829250078,75.36773893,68.93649853,1321.886496672,2973.02608872,790.236033696,230.619436056175,126.10209531304938,186624,9.363125375534622,6.431240400000007,0.4446265404830189,0.5978090989143001,0.040599896571689595,37.685640511072585,0.1744623582304112,0.1595752277093166,11.771177359,144.30423746,1
569,3.736062689,5.7291344,1.870193636,76.74234076,79.45186304,2125.819670041,3259.8774736,1064.140178884,286.7141959799599,148.59036862575164,323761,13.958164416137912,-2.7095222800000016,0.6521163191569883,0.500578628117707,0.0486831989136319,42.48320549669249,0.13487230338335274,0.13963420544879754,11.335390725,156.19420380000003,1
1360,2.207026043,4.661851329,3.331668584,75.33901001,78.76783765,3001.55541848,6340.11780744,4531.06927424,166.27515714590768,262.4283301281174,1849600,4.870963954480238,-3.4288276400000086,0.4734225555088362,1.5095730677913581,0.029294598023155018,23.642151679228466,0.05539633084897328,0.05791752764123711,10.200545956,154.10684766,0
856,2.494734424,5.926591164,5.344776357,74.97816122,72.53330266,2135.4926669439997,5073.162036384,4575.128561592,187.05059984375583,387.6742811522932,732736,6.223699846290611,2.44485856,0.42093910884467595,2.142422120430836,0.03327281371181092,13.570874484603907,0.08759130973412231,0.08473516655988883,13.766101944999999,147.51146388,1
1143,3.028660934,3.849784747,1.839326322,77.564848,77.11733068,3461.759447562,4400.303965821,2102.349986046,234.91762498924803,141.84393620210216,1306449,9.172787053137752,0.4475173200000029,0.7867089581180269,0.607306580292629,0.0390468230525402,41.92692065061381,0.06786075934570361,0.06746923063213539,8.717772003,154.68217868,0
807,4.753139613,6.456207474,2.569897878,77.10965605,83.03957045,3835.783667691,5210.159431518,2073.907587546,366.5129607160601,213.4032158894865,651249,22.59233618066979,-5.929914400000001,0.7362122261295492,0.5406736486968726,0.06164130142503338,32.31238830479773,0.09555099870439777,0.10289909584523037,13.779244965,160.1492265,1
812,4.049198175,5.285120273,2.461277136,75.21517809,77.2191253,3287.9489181,4291.517661676,1998.5570344320001,304.56116185432796,190.05766756280914,659344,16.39600586042333,-2.003947210000007,0.7661504752381109,0.6078429411909578,0.05383485386845737,31.37358763747617,0.0926295295534119,0.09509744483362384,11.795595584,152.43430339,0
708,1.86246793,3.338360502,4.455992946,76.70199909,80.26854661,1318.62729444,2363.559235416,3154.8430057680002,142.85501347201418,357.67607747983226,501264,3.468786790278485,-3.5665475200000003,0.5578988161959699,2.3925193458126577,0.02428186915353748,18.013612132946104,0.10833615675376249,0.11337365324382252,9.656821378,156.9705457,1
799,4.826262007,4.50894164,2.563555195,77.46229464,82.05413688,3856.1833435930002,3602.64437036,2048.280600805,373.8533295960718,210.35030886996512,638401,23.292804960211672,-4.591842240000005,1.070375560821062,0.5311677360479166,0.062304660184997335,32.00793376015695,0.09694905449693485,0.1026960410229086,11.898758842,159.51643152,1
986,3.096708723,8.537845493,1.536397994,76.67310056,80.42724343,3053.354800878,8418.315656098,1514.888422084,237.43425932360816,123.5682554688017,972196,9.58960491510429,-3.7541428700000097,0.3627037245913154,0.4961388478192859,0.04038846296802918,52.34788863054931,0.07776176519496777,0.08156921232092372,13.170952210000001,157.10034399,1
999,2.364709071,6.749469365,2.48020971,78.36534579,69.48090762,2362.344361929,6742.719895635,2477.72950029,185.31124404166468,172.327221738737,998001,5.591848990469683,8.88443817000001,0.35035476016939293,1.0488430444038144,0.03017544320114914,28.014114824945658,0.07844378950105728,0.069550458008458,11.594388146,147.84625341,1
583,4.32019514,4.659841668,2.791274381,75.8317012,90.16676093,2518.67376662,2716.6876924440003,1627.312964123,327.60774698217216,251.68016980166072,339889,18.66408604767962,-14.335059729999998,0.9271118035094998,0.6460989942461269,0.05697083165304445,32.30306889236307,0.1300715284218327,0.15465996702459697,11.771311189000002,165.99846213,1
708,3.974809524,7.129675059,2.114952682,76.11200002,69.71278748,2814.165142992,5047.8099417720005,1497.3864988560001,302.5307025701842,147.43924685052204,501264,15.799110752081106,6.3992125399999935,0.5575021208687989,0.5320889308383043,0.052223164162449716,32.96185068888899,0.1075028247351655,0.09846438895697121,13.219437265,145.8247875,0
758,2.680907152,18.73122212,3.266466353,75.31256851,73.44792816,2032.127621216,14198.26636696,2475.9814955740003,201.906003553949,239.91518603220123,574564,7.187263157644751,1.864640350000002,0.14312504500240023,1.2184178523845228,0.03559707455797308,22.485431575657323,0.09935695040981933,0.09689700272177176,24.678595625,148.76049667,1
875,2.285742343,4.259121282,1.691203011,75.2892737,81.91534135,2000.024550125,3726.7311217499996,1479.802634625,172.09188086980626,138.53547193821282,765625,5.224618058583129,-6.62606765000001,0.5366698093313865,0.7398919113903332,0.030359468225824204,48.43610872325445,0.08604488413023441,0.09361753286443711,8.236066636,157.20461505,0
625,4.199611902,4.227676778,2.190947993,73.60576231,82.24237851,2624.75743875,2642.29798625,1369.342495625,309.115635452859,180.18877413603082,390625,17.636740127420058,-8.636616199999992,0.993361396616826,0.5217023673673817,0.0570554765434984,37.53733143617734,0.11776921950756926,0.1315878054054595,10.618236673,155.84814082,1
